profile,sigma_px,parallel_offset_px,distance_px,R,G,B,V_max_RGB,parallel_median_V
side-lower,1.2,0,-6.25,105.54066218240996,93.81199205861918,109.48116894552614,109.48116894552614,109.48116894552614
side-lower,1.2,0,-6.0,107.1032145493013,94.34008572058599,111.27782054010252,111.27782054010252,111.27782054010252
side-lower,1.2,0,-5.75,109.64738647410533,95.96147279697041,114.07041948643186,114.07041948643186,114.07041948643186
side-lower,1.2,0,-5.5,112.19155839890938,97.58285987335485,116.86301843276121,116.86301843276121,116.86301843276121
side-lower,1.2,0,-5.25,114.73573032371341,99.20424694973929,119.65561737909054,119.65561737909054,119.65561737909054
side-lower,1.2,0,-5.0,117.27990224851746,100.82563402612371,122.44821632541988,122.44821632541988,122.44821632541988
side-lower,1.2,0,-4.75,120.08090222838574,102.94211967470218,125.53832034737938,125.53832034737938,125.53832034737938
side-lower,1.2,0,-4.5,122.88190220825403,105.05860532328066,128.6284243693389,128.6284243693389,128.6284243693389
side-lower,1.2,0,-4.25,125.68290218812231,107.17509097185913,131.71852839129838,131.71852839129838,131.71852839129838
side-lower,1.2,0,-4.0,128.4839021679906,109.29157662043761,134.8086324132579,134.8086324132579,134.8086324132579
side-lower,1.2,0,-3.75,130.63079504820584,110.94087994952092,137.22448951564428,137.22448951564428,137.22448951564428
side-lower,1.2,0,-3.5,132.77768792842107,112.59018327860421,139.6403466180307,139.6403466180307,139.6403466180307
side-lower,1.2,0,-3.25,134.9245808086363,114.23948660768752,142.0562037204171,142.0562037204171,142.0562037204171
side-lower,1.2,0,-3.0,137.07147368885154,115.88878993677082,144.47206082280348,144.47206082280348,144.47206082280348
side-lower,1.2,0,-2.75,137.45909587967367,115.85846797072179,145.03527875162325,145.03527875162325,145.03527875162325
side-lower,1.2,0,-2.5,137.8467180704958,115.82814600467277,145.59849668044302,145.59849668044302,145.59849668044302
side-lower,1.2,0,-2.25,138.23434026131793,115.79782403862374,146.1617146092628,146.1617146092628,146.1617146092628
side-lower,1.2,0,-2.0,138.62196245214005,115.76750207257473,146.72493253808253,146.72493253808253,146.72493253808253
side-lower,1.2,0,-1.75,136.88772537244301,113.6421751741112,145.0837708084822,145.0837708084822,145.0837708084822
side-lower,1.2,0,-1.5,135.15348829274598,111.5168482756477,143.44260907888187,143.44260907888187,143.44260907888187
side-lower,1.2,0,-1.25,133.41925121304894,109.3915213771842,141.80144734928155,141.80144734928155,140.87403327403285
side-lower,1.2,0,-1.0,131.68501413335187,107.26619447872068,140.16028561968122,140.16028561968122,138.16929592181447
side-lower,1.2,0,-0.75,129.31840276567928,104.50566277639068,137.86528469071663,137.86528469071663,137.55430807516373
side-lower,1.2,0,-0.5,126.95179139800669,101.74513107406067,135.57028376175202,135.57028376175202,135.57028376175202
side-lower,1.2,0,-0.25,124.5851800303341,98.98459937173067,133.2752828327874,133.2752828327874,133.2752828327874
side-lower,1.2,0,0.0,122.21856866266151,96.22406766940065,130.9802819038228,130.9802819038228,130.9802819038228
side-lower,1.2,0,0.25,121.89876036246613,95.49067045503105,130.71438409061176,130.71438409061176,130.71438409061176
side-lower,1.2,0,0.5,121.57895206227074,94.75727324066145,130.44848627740072,130.44848627740072,130.44848627740072
side-lower,1.2,0,0.75,121.25914376207535,94.02387602629183,130.18258846418968,130.18258846418968,130.18258846418968
side-lower,1.2,0,1.0,120.93933546187998,93.29047881192223,129.91669065097864,129.91669065097864,129.91669065097864
side-lower,1.2,0,1.25,123.43157729505228,95.39059245144236,132.42988945134243,132.42988945134243,132.42988945134243
side-lower,1.2,0,1.5,125.92381912822457,97.49070609096248,134.94308825170623,134.94308825170623,134.94308825170623
side-lower,1.2,0,1.75,128.41606096139685,99.59081973048261,137.45628705207002,137.45628705207002,137.45628705207002
side-lower,1.2,0,2.0,130.90830279456915,101.69093337000274,139.96948585243385,139.96948585243385,139.96948585243385
side-lower,1.2,0,2.25,134.17314171729055,104.66068462102865,143.25808609321882,143.25808609321882,143.25808609321882
side-lower,1.2,0,2.5,137.43798064001192,107.63043587205458,146.54668633400377,146.54668633400377,146.54668633400377
side-lower,1.2,0,2.75,140.7028195627333,110.6001871230805,149.83528657478874,149.83528657478874,149.83528657478874
side-lower,1.2,0,3.0,143.9676584854547,113.56993837410641,153.1238868155737,153.1238868155737,153.1238868155737
side-lower,1.2,0,3.25,146.1511678828817,115.63660144962529,155.358078933574,155.358078933574,155.358078933574
side-lower,1.2,0,3.5,148.3346772803087,117.70326452514418,157.5922710515743,157.5922710515743,157.5922710515743
side-lower,1.2,0,3.75,150.5181866777357,119.76992760066307,159.8264631695746,159.8264631695746,160.55856946159983
side-lower,1.2,0,4.0,152.70169607516272,121.83659067618194,162.06065528757486,162.06065528757486,164.1661836569368
side-lower,1.2,0,4.25,153.7034441836558,122.93765856206957,163.15509706162754,163.15509706162754,165.6603331717239
side-lower,1.2,0,4.5,154.70519229214887,124.0387264479572,164.24953883568026,164.24953883568026,167.15448268651102
side-lower,1.2,0,4.75,155.70694040064194,125.13979433384483,165.34398060973294,165.34398060973294,168.14832775115747
side-lower,1.2,0,5.0,156.70868850913502,126.24086221973246,166.43842238378562,166.43842238378562,168.4666927606641
side-lower,1.2,0,5.25,157.10499413245694,126.83297470280147,166.92229228836584,166.92229228836584,168.3709032691927
side-lower,1.2,0,5.5,157.50129975577886,127.42508718587045,167.40616219294608,167.40616219294608,168.27511377772126
side-lower,1.2,0,5.75,157.8976053791008,128.01719966893944,167.89003209752633,167.89003209752633,168.17932428624982
side-lower,1.2,0,6.0,158.29391100242273,128.60931215200844,168.37390200210655,168.37390200210655,168.3429814842222
side-lower,1.2,0,6.25,158.00200425991662,128.59409684340866,168.00488398118955,168.00488398118955,167.0504357427642
side-lower,1.2,0,6.5,157.71009751741053,128.5788815348089,167.63586596027255,167.63586596027255,165.47178362123447
side-lower,1.2,0,6.75,157.41819077490445,128.56366622620914,167.26684793935556,167.26684793935556,163.89396982455673
side-lower,1.2,0,7.0,157.12628403239833,128.54845091760936,166.89782991843856,166.89782991843856,162.4109659380016
side-lower,1.2,1,-7.0,101.58662316678543,95.64751699172942,104.39517242197826,104.39517242197826,109.58856129430274
side-lower,1.2,1,-6.75,101.33761176406767,94.68914131603015,104.307916946576,104.307916946576,110.91155669639781
side-lower,1.2,1,-6.5,101.0886003613499,93.73076564033084,104.22066147117373,104.22066147117373,108.56506987498415
side-lower,1.2,1,-6.25,100.83958895863216,92.77238996463154,104.13340599577145,104.13340599577145,109.48116894552614
side-lower,1.2,1,-6.0,100.5905775559144,91.81401428893227,104.0461505203692,104.0461505203692,111.27782054010252
side-lower,1.2,1,-5.75,101.8725639161602,92.44605920351474,105.53119287067078,105.53119287067078,114.07041948643186
side-lower,1.2,1,-5.5,103.154550276406,93.0781041180972,107.01623522097239,107.01623522097239,116.86301843276121
side-lower,1.2,1,-5.25,104.4365366366518,93.71014903267968,108.50127757127399,108.50127757127399,119.65561737909054
side-lower,1.2,1,-5.0,105.7185229968976,94.34219394726215,109.98631992157557,109.98631992157557,122.44821632541988
side-lower,1.2,1,-4.75,107.82541916429321,95.89157085383911,112.3642433967903,112.3642433967903,125.53832034737938
side-lower,1.2,1,-4.5,109.93231533168883,97.44094776041608,114.74216687200501,114.74216687200501,128.6284243693389
side-lower,1.2,1,-4.25,112.03921149908444,98.99032466699305,117.12009034721973,117.12009034721973,131.71852839129838
side-lower,1.2,1,-4.0,114.14610766648005,100.53970157357001,119.49801382243446,119.49801382243446,134.8086324132579
side-lower,1.2,1,-3.75,116.40234113397153,102.16495141834486,122.07687743436009,122.07687743436009,137.22448951564428
side-lower,1.2,1,-3.5,118.65857460146302,103.79020126311968,124.65574104628573,124.65574104628573,139.6403466180307
side-lower,1.2,1,-3.25,120.9148080689545,105.41545110789454,127.23460465821135,127.23460465821135,142.0562037204171
side-lower,1.2,1,-3.0,123.17104153644598,107.04070095266937,129.81346827013698,129.81346827013698,144.47206082280348
side-lower,1.2,1,-2.75,124.63455378547445,107.73010835802015,131.57880003681177,131.57880003681177,145.03527875162325
side-lower,1.2,1,-2.5,126.0980660345029,108.41951576337092,133.34413180348656,133.34413180348656,145.59849668044302
side-lower,1.2,1,-2.25,127.56157828353136,109.1089231687217,135.10946357016135,135.10946357016135,146.1617146092628
side-lower,1.2,1,-2.0,129.02509053255983,109.79833057407248,136.87479533683614,136.87479533683614,146.72493253808253
side-lower,1.2,1,-1.75,128.52761847572202,108.5204308667198,136.58078816648165,136.58078816648165,145.0837708084822
side-lower,1.2,1,-1.5,128.03014641888421,107.24253115936713,136.28678099612716,136.28678099612716,143.44260907888187
side-lower,1.2,1,-1.25,127.53267436204644,105.96463145201446,135.99277382577267,135.99277382577267,140.87403327403285
side-lower,1.2,1,-1.0,127.03520230520863,104.68673174466178,135.69876665541818,135.69876665541818,138.16929592181447
side-lower,1.2,1,-0.75,124.77047279661213,101.71173153538889,133.55507172036707,133.55507172036707,137.55430807516373
side-lower,1.2,1,-0.5,122.5057432880156,98.736731326116,131.41137678531592,131.41137678531592,135.57028376175202
side-lower,1.2,1,-0.25,120.24101377941906,95.7617311168431,129.2676818502648,129.2676818502648,133.2752828327874
side-lower,1.2,1,0.0,117.97628427082256,92.7867309075702,127.12398691521368,127.12398691521368,130.9802819038228
side-lower,1.2,1,0.25,116.83458580346189,91.00926933999123,126.0420625313844,126.0420625313844,130.71438409061176
side-lower,1.2,1,0.5,115.69288733610124,89.23180777241225,124.96013814755511,124.96013814755511,130.44848627740072
side-lower,1.2,1,0.75,114.55118886874058,87.45434620483329,123.87821376372582,123.87821376372582,130.18258846418968
side-lower,1.2,1,1.0,113.40949040137991,85.67688463725432,122.79628937989654,122.79628937989654,129.91669065097864
side-lower,1.2,1,1.25,115.6146213423418,87.39666113642237,125.00760651672795,125.00760651672795,132.42988945134243
side-lower,1.2,1,1.5,117.8197522833037,89.11643763559042,127.21892365355933,127.21892365355933,134.94308825170623
side-lower,1.2,1,1.75,120.02488322426561,90.83621413475846,129.4302407903907,129.4302407903907,137.45628705207002
side-lower,1.2,1,2.0,122.2300141652275,92.55599063392651,131.64155792722212,131.64155792722212,139.96948585243385
side-lower,1.2,1,2.25,126.22836246946363,96.30217999703594,135.6413581437519,135.6413581437519,143.25808609321882
side-lower,1.2,1,2.5,130.22671077369975,100.04836936014536,139.64115836028168,139.64115836028168,146.54668633400377
side-lower,1.2,1,2.75,134.2250590779359,103.79455872325478,143.64095857681147,143.64095857681147,149.83528657478874
side-lower,1.2,1,3.0,138.223407382172,107.5407480863642,147.64075879334123,147.64075879334123,153.1238868155737
side-lower,1.2,1,3.25,141.39860589451354,110.69636702389946,150.8461705501971,150.8461705501971,155.358078933574
side-lower,1.2,1,3.5,144.5738044068551,113.8519859614347,154.0515823070529,154.0515823070529,157.5922710515743
side-lower,1.2,1,3.75,147.74900291919664,117.00760489896996,157.25699406390876,157.25699406390876,160.55856946159983
side-lower,1.2,1,4.0,150.92420143153817,120.16322383650521,160.46240582076462,160.46240582076462,164.1661836569368
side-lower,1.2,1,4.25,152.53458114049255,121.95433418302306,162.16015556400177,162.16015556400177,165.6603331717239
side-lower,1.2,1,4.5,154.14496084944696,123.74544452954092,163.85790530723892,163.85790530723892,167.15448268651102
side-lower,1.2,1,4.75,155.75534055840137,125.53655487605877,165.5556550504761,165.5556550504761,168.14832775115747
side-lower,1.2,1,5.0,157.36572026735575,127.32766522257663,167.25340479371326,167.25340479371326,168.4666927606641
side-lower,1.2,1,5.25,157.65264286453407,128.0028543352078,167.59732556135845,167.59732556135845,168.3709032691927
side-lower,1.2,1,5.5,157.9395654617124,128.67804344783895,167.9412463290036,167.9412463290036,168.27511377772126
side-lower,1.2,1,5.75,158.2264880588907,129.3532325604701,168.28516709664876,168.28516709664876,168.17932428624982
side-lower,1.2,1,6.0,158.51341065606903,130.02842167310126,168.62908786429392,168.62908786429392,168.3429814842222
side-lower,1.2,1,6.25,157.15471298605107,129.37606737580145,167.0504357427642,167.0504357427642,167.0504357427642
side-lower,1.2,1,6.5,155.7960153160331,128.72371307850162,165.47178362123447,165.47178362123447,165.47178362123447
side-lower,1.2,1,6.75,154.43731764601517,128.0713587812018,163.89313149970474,163.89313149970474,163.89396982455673
side-lower,1.2,1,7.0,153.0786199759972,127.41900448390199,162.31447937817504,162.31447937817504,162.4109659380016
side-lower,1.2,2,-7.0,110.59653580931759,106.6118842003639,113.25804351781147,113.25804351781147,109.58856129430274
side-lower,1.2,2,-6.75,108.11310101515298,103.64578683255193,110.91155669639781,110.91155669639781,110.91155669639781
side-lower,1.2,2,-6.5,105.62966622098836,100.67968946473995,108.56506987498415,108.56506987498415,108.56506987498415
side-lower,1.2,2,-6.25,103.14623142682372,97.71359209692798,106.21858305357048,106.21858305357048,109.48116894552614
side-lower,1.2,2,-6.0,100.66279663265911,94.747494729116,103.87209623215682,103.87209623215682,111.27782054010252
side-lower,1.2,2,-5.75,100.45300078739768,94.07449564818998,103.82374447972641,103.82374447972641,114.07041948643186
side-lower,1.2,2,-5.5,100.24320494213627,93.40149656726396,103.77539272729601,103.77539272729601,116.86301843276121
side-lower,1.2,2,-5.25,100.03340909687486,92.72849748633794,103.72704097486562,103.72704097486562,119.65561737909054
side-lower,1.2,2,-5.0,99.82361325161344,92.05549840541192,103.67868922243521,103.67868922243521,122.44821632541988
side-lower,1.2,2,-4.75,100.79257294051406,92.5764564653942,104.84390556242384,104.84390556242384,125.53832034737938
side-lower,1.2,2,-4.5,101.76153262941469,93.09741452537648,106.00912190241246,106.00912190241246,128.6284243693389
side-lower,1.2,2,-4.25,102.73049231831531,93.61837258535874,107.17433824240109,107.17433824240109,131.71852839129838
side-lower,1.2,2,-4.0,103.69945200721594,94.13933064534102,108.33955458238972,108.33955458238972,134.8086324132579
side-lower,1.2,2,-3.75,105.1774416077862,94.98739179980585,110.04930655121031,110.04930655121031,137.22448951564428
side-lower,1.2,2,-3.5,106.65543120835648,95.83545295427068,111.75905852003089,111.75905852003089,139.6403466180307
side-lower,1.2,2,-3.25,108.13342080892673,96.68351410873551,113.46881048885147,113.46881048885147,142.0562037204171
side-lower,1.2,2,-3.0,109.611410409497,97.53157526320034,115.17856245767206,115.17856245767206,144.47206082280348
side-lower,1.2,2,-2.75,110.97671706454176,97.9962627253403,116.77972309553397,116.77972309553397,145.03527875162325
side-lower,1.2,2,-2.5,112.34202371958654,98.46095018748028,118.38088373339588,118.38088373339588,145.59849668044302
side-lower,1.2,2,-2.25,113.7073303746313,98.92563764962024,119.98204437125777,119.98204437125777,146.1617146092628
side-lower,1.2,2,-2.0,115.07263702967606,99.3903251117602,121.58320500911968,121.58320500911968,146.72493253808253
side-lower,1.2,2,-1.75,115.2149345025525,98.50038050178308,121.9201768823576,121.9201768823576,145.0837708084822
side-lower,1.2,2,-1.5,115.35723197542895,97.61043589180596,122.25714875559552,122.25714875559552,143.44260907888187
side-lower,1.2,2,-1.25,115.49952944830538,96.72049128182884,122.59412062883347,122.59412062883347,140.87403327403285
side-lower,1.2,2,-1.0,115.64182692118183,95.83054667185172,122.93109250207138,122.93109250207138,138.16929592181447
side-lower,1.2,2,-0.75,114.38103208428262,93.53480676373434,121.84122401728183,121.84122401728183,137.55430807516373
side-lower,1.2,2,-0.5,113.12023724738341,91.23906685561695,120.75135553249225,120.75135553249225,135.57028376175202
side-lower,1.2,2,-0.25,111.8594424104842,88.94332694749959,119.66148704770268,119.66148704770268,133.2752828327874
