path,sigma_px,offset_px,distance_px,x,y,red,green,blue,saturation,value
F,0.8,2,7.5,424.5,462.0,92.01481206675534,154.87312423200675,175.3197806449864,0.47516012324313456,175.3197806449864
F,0.8,2,7.75,424.75,462.0,90.96282002856944,153.75837737081008,174.07243633934686,0.47744271326655496,174.07243633934686
F,0.8,2,8.0,425.0,462.0,89.91082799038355,152.6436305096134,172.82509203370734,0.47975825192763333,172.82509203370734
F,0.8,2,8.25,425.25,462.0,88.99834982720736,150.3951115320089,170.90469716080509,0.47925158696212794,170.90469716080509
F,0.8,2,8.5,425.5,462.0,88.08587166403117,148.14659255440446,168.9843022879028,0.4787334061719114,168.9843022879028
F,0.8,2,8.75,425.75,462.0,87.17339350085498,145.89807357680002,167.06390741500053,0.4782033124347494,167.06390741500053
F,0.8,2,9.0,426.0,462.0,86.2609153376788,143.64955459919554,165.14351254209828,0.4776608901564376,165.14351254209828
F,0.8,2,9.25,426.25,462.0,84.23275818242138,139.71713163450113,160.91880029427477,0.47655116724469987,160.91880029427477
F,0.8,2,9.5,426.5,462.0,82.20460102716397,135.78470866980672,156.69408804645127,0.4753816046793368,156.69408804645127
F,0.8,2,9.75,426.75,462.0,80.17644387190657,131.8522857051123,152.46937579862777,0.4741472282420916,152.46937579862777
F,0.8,2,10.0,427.0,462.0,78.14828671664915,127.91986274041788,148.24466355080426,0.4728424966888113,148.24466355080426
F,0.8,2,10.25,427.25,462.0,74.44507933436775,122.85408888947052,142.33597668659826,0.4769763690996812,142.33597668659826
F,0.8,2,10.5,427.5,462.0,70.74187195208634,117.78831503852314,136.42728982239223,0.4814683188079042,136.42728982239223
F,0.8,2,10.75,427.75,462.0,67.03866456980492,112.72254118757579,130.5186029581862,0.4863669771941868,130.5186029581862
F,0.8,2,11.0,428.0,462.0,63.33545718752352,107.6567673366284,124.60991609398019,0.4917301995472317,124.60991609398019
F,0.8,2,11.25,428.25,462.0,62.13222043451333,106.40746585099998,122.88543493497042,0.49438905865944976,122.88543493497042
F,0.8,2,11.5,428.5,462.0,60.928983681503134,105.15816436537155,121.16095377596065,0.4971236047368261,121.16095377596065
F,0.8,2,11.75,428.75,462.0,59.72574692849294,103.90886287974311,119.43647261695088,0.4999371161936305,119.43647261695088
F,0.8,2,12.0,429.0,462.0,58.52251017548275,102.65956139411469,117.71199145794111,0.5028330635592633,117.71199145794111
F,0.8,2,12.25,429.25,462.0,60.770699866231276,106.15268685502423,121.46594869216409,0.4996894148479024,121.46594869216409
F,0.8,2,12.5,429.5,462.0,63.0188895569798,109.64581231593377,125.21990592638707,0.4967342525075313,125.21990592638707
F,0.8,2,12.75,429.75,462.0,65.26707924772833,113.1389377768433,128.97386316061005,0.49395111809241693,128.97386316061005
F,0.8,2,13.0,430.0,462.0,67.51526893847685,116.63206323775285,132.72782039483303,0.49132541514178923,132.72782039483303
F,0.8,2,13.25,430.25,462.0,71.10711292565607,122.16964180684435,139.02095367969218,0.4885151407500148,139.02095367969218
F,0.8,2,13.5,430.5,462.0,74.69895691283529,127.70722037593586,145.31408696455134,0.48594827608793545,145.31408696455134
F,0.8,2,13.75,430.75,462.0,78.2908009000145,133.24479894502736,151.6072202494105,0.48359450973893225,151.6072202494105
F,0.8,2,14.0,431.0,462.0,81.88264488719372,138.78237751411888,157.90035353426964,0.4814283625437073,157.90035353426964
F,0.8,2,14.25,431.25,462.0,83.83475896635257,142.56054218712984,162.35805402888695,0.4836427458570267,162.35805402888695
F,0.8,2,14.5,431.5,462.0,85.78687304551141,146.33870686014077,166.81575452350427,0.48573878234370194,166.81575452350427
F,0.8,2,14.75,431.75,462.0,87.73898712467025,150.1168715331517,171.27345501812158,0.4877257125724064,171.27345501812158
F,0.8,2,15.0,432.0,462.0,89.6911012038291,153.89503620616267,175.7311555127389,0.4896118395048775,175.7311555127389
F,0.8,2,15.25,432.25,462.0,90.54144511502756,155.43343021583786,177.48288405861166,0.48985815958947737,177.48288405861166
F,0.8,2,15.5,432.5,462.0,91.39178902622601,156.97182422551307,179.23461260448445,0.49009966491294005,179.23461260448445
F,0.8,2,15.75,432.75,462.0,92.24213293742446,158.5102182351883,180.98634115035725,0.49033649527843176,180.98634115035725
F,0.8,2,16.0,433.0,462.0,93.09247684862292,160.04861224486348,182.73806969623,0.49056878512850205,182.73806969623
F,0.8,2,16.25,433.25,462.0,93.79469167660778,160.82579717844004,183.50979479296768,0.4888845481930531,183.50979479296768
F,0.8,2,16.5,433.5,462.0,94.49690650459266,161.60298211201663,184.28151988970538,0.48721441758701495,184.28151988970538
F,0.8,2,16.75,433.75,462.0,95.19912133257752,162.38016704559323,185.05324498644308,0.4855582168280715,185.05324498644308
F,0.8,2,17.0,434.0,462.0,95.90133616056238,163.1573519791698,185.82497008318074,0.48391577236560773,185.82497008318074
F,0.8,2,17.25,434.25,462.0,96.42014430442498,163.63699903494444,186.28307098340815,0.48239985632933374,186.28307098340815
F,0.8,2,17.5,434.5,462.0,96.93895244828757,164.11664609071906,186.74117188363556,0.48089137777986446,186.74117188363556
F,0.8,2,17.75,434.75,462.0,97.45776059215017,164.59629314649368,187.19927278386297,0.4793902821157152,187.19927278386297
F,0.8,2,18.0,435.0,462.0,97.97656873601275,165.07594020226833,187.65737368409037,0.4778965152685646,187.65737368409037
F,1.2,-2,0.0,417.0,458.0,189.30005506342053,223.31597926042375,232.05562188595874,0.18424706316121908,232.05562188595874
F,1.2,-2,0.25,417.25,458.0,189.17998539591298,223.3752311403987,232.19743270026407,0.18526237264595807,232.19743270026407
F,1.2,-2,0.5,417.5,458.0,189.05991572840543,223.43448302037368,232.33924351456943,0.18627644272006103,232.33924351456943
F,1.2,-2,0.75,417.75,458.0,188.93984606089788,223.49373490034864,232.4810543288748,0.18728927565160725,232.4810543288748
F,1.2,-2,1.0,418.0,458.0,188.81977639339033,223.5529867803236,232.62286514318015,0.18830087370314555,232.62286514318015
F,1.2,-2,1.25,418.25,458.0,188.2150922983919,223.09565795389145,232.3200172772881,0.18984556516391038,232.3200172772881
F,1.2,-2,1.5,418.5,458.0,187.61040820339352,222.63832912745931,232.01716941139608,0.1913942891410062,232.01716941139608
F,1.2,-2,1.75,418.75,458.0,187.0057241083951,222.18100030102715,231.71432154550405,0.19294706144578586,231.71432154550405
F,1.2,-2,2.0,419.0,458.0,186.4010400133967,221.723671474595,231.411473679612,0.19450389797237105,231.411473679612
F,1.2,-2,2.25,419.25,458.0,185.48626210465827,221.02723053876167,230.92236394913647,0.1967592097510576,230.92236394913647
F,1.2,-2,2.5,419.5,458.0,184.57148419591982,220.33078960292832,230.43325421866092,0.19902409562476736,230.43325421866092
F,1.2,-2,2.75,419.75,458.0,183.6567062871814,219.63434866709497,229.94414448818534,0.2012986166881158,229.94414448818534
F,1.2,-2,3.0,420.0,458.0,182.74192837844296,218.93790773126165,229.45503475770983,0.20358283455663975,229.45503475770983
F,1.2,-2,3.25,420.25,458.0,179.52272727120356,216.96401139753561,228.05362190053341,0.2128047527808912,228.05362190053341
F,1.2,-2,3.5,420.5,458.0,176.30352616396414,214.9901150638096,226.65220904335706,0.22214071105639016,226.65220904335706
F,1.2,-2,3.75,420.75,458.0,173.0843250567247,213.0162187300836,225.2507961861807,0.23159283790649904,225.2507961861807
F,1.2,-2,4.0,421.0,458.0,169.86512394948528,211.04232239635758,223.8493833290043,0.24116331515720663,223.8493833290043
F,1.2,-2,4.25,421.25,458.0,163.78109172247494,207.23788954525241,220.9818982343374,0.2588483806542588,220.9818982343374
F,1.2,-2,4.5,421.5,458.0,157.6970594954646,203.43345669414728,218.11441313967046,0.2769984467074964,218.11441313967046
F,1.2,-2,4.75,421.75,458.0,151.6130272684543,199.62902384304215,215.24692804500353,0.29563209730568024,215.24692804500353
F,1.2,-2,5.0,422.0,458.0,145.52899504144395,195.824590991937,212.37944295033662,0.3147689200998854,212.37944295033662
F,1.2,-2,5.25,422.25,458.0,139.20919781983773,191.5670193118699,208.97845214001552,0.3338586041082954,208.97845214001552
F,1.2,-2,5.5,422.5,458.0,132.8894005982315,187.3094476318028,205.5774613296944,0.353579912220482,205.5774613296944
F,1.2,-2,5.75,422.75,458.0,126.56960337662528,183.05187595173572,202.17647051937325,0.3739647197743669,202.17647051937325
F,1.2,-2,6.0,423.0,458.0,120.24980615501906,178.79430427166864,198.77547970905215,0.3950470836190218,198.77547970905215
F,1.2,-2,6.25,423.25,458.0,116.31737583982311,175.8036552503539,196.30031237831614,0.4074519065682758,196.30031237831614
F,1.2,-2,6.5,423.5,458.0,112.3849455246272,172.81300622903916,193.82514504758015,0.4201735512849018,193.82514504758015
F,1.2,-2,6.75,423.75,458.0,108.45251520943128,169.8223572077244,191.34997771684414,0.433224312312609,191.34997771684414
F,1.2,-2,7.0,424.0,458.0,104.52008489423534,166.83170818640966,188.87481038610815,0.44661712866543873,188.87481038610815
F,1.2,-2,7.25,424.25,458.0,102.6505503688662,164.97234588058353,187.20811814884723,0.4516768215828663,187.20811814884723
F,1.2,-2,7.5,424.5,458.0,100.78101584349706,163.11298357475738,185.54142591158634,0.45682741550385125,185.54142591158634
F,1.2,-2,7.75,424.75,458.0,98.91148131812793,161.25362126893125,183.87473367432543,0.4620713822850855,183.87473367432543
F,1.2,-2,8.0,425.0,458.0,97.04194679275878,159.39425896310513,182.20804143706454,0.46741128422546874,182.20804143706454
F,1.2,-2,8.25,425.25,458.0,95.54294499878804,157.21972612511578,179.81935215066758,0.4686726214054301,179.81935215066758
F,1.2,-2,8.5,425.5,458.0,94.0439432048173,155.04519328712644,177.43066286427066,0.46996792050110187,177.43066286427066
F,1.2,-2,8.75,425.75,458.0,92.54494141084656,152.8706604491371,175.0419735778737,0.4712985718841051,175.0419735778737
F,1.2,-2,9.0,426.0,458.0,91.04593961687581,150.69612761114774,172.65328429147678,0.4726660428702288,172.65328429147678
F,1.2,-2,9.25,426.25,458.0,88.77105304391567,147.15021207031003,168.45131911582246,0.4730165752939034,168.45131911582246
F,1.2,-2,9.5,426.5,458.0,86.4961664709555,143.60429652947232,164.24935394016813,0.47338504294839506,164.24935394016813
F,1.2,-2,9.75,426.75,458.0,84.22127989799534,140.05838098863458,160.04738876451384,0.4737728584755947,160.04738876451384
F,1.2,-2,10.0,427.0,458.0,81.9463933250352,136.51246544779687,155.84542358885952,0.4741815868702026,155.84542358885952
F,1.2,-2,10.25,427.25,458.0,78.96075752477054,132.14967624083147,150.70439820401398,0.47605538746202675,150.70439820401398
F,1.2,-2,10.5,427.5,458.0,75.9751217245059,127.7868870338661,145.56337281916842,0.478061546300601,145.56337281916842
F,1.2,-2,10.75,427.75,458.0,72.98948592424125,123.42409782690072,140.42234743432286,0.4802146007537777,140.42234743432286
F,1.2,-2,11.0,428.0,458.0,70.00385012397659,119.06130861993532,135.28132204947732,0.4825312980133826,135.28132204947732
F,1.2,-2,11.25,428.25,458.0,67.99281150619646,116.26094276583322,132.05875446407524,0.4851321157606937,132.05875446407524
F,1.2,-2,11.5,428.5,458.0,65.98177288841632,113.4605769117311,128.83618687867317,0.48786304153388,128.83618687867317
F,1.2,-2,11.75,428.75,458.0,63.97073427063617,110.66021105762897,125.61361929327111,0.4907340889423527,125.61361929327111
F,1.2,-2,12.0,429.0,458.0,61.95969565285604,107.85984520352687,122.39105170786902,0.49375632623252963,122.39105170786902
F,1.2,-2,12.25,429.25,458.0,62.126098272250054,108.08786553990421,122.75199372249367,0.4938892934586547,122.75199372249367
F,1.2,-2,12.5,429.5,458.0,62.292500891644075,108.31588587628156,123.1129357371183,0.4940214810192118,123.1129357371183
F,1.2,-2,12.75,429.75,458.0,62.45890351103809,108.5439062126589,123.47387775174295,0.4941528957516164,123.47387775174295
F,1.2,-2,13.0,430.0,458.0,62.62530613043211,108.77192654903625,123.83481976636759,0.4942835444135675,123.83481976636759
F,1.2,-2,13.25,430.25,458.0,63.84494441863679,110.57977149465145,126.06782133171706,0.493566687008541,126.06782133171706
F,1.2,-2,13.5,430.5,458.0,65.06458270684148,112.38761644026664,128.3008228970665,0.4928747825799866,128.3008228970665
F,1.2,-2,13.75,430.75,458.0,66.28422099504616,114.19546138588186,130.53382446241596,0.4922065505394651,130.53382446241596
F,1.2,-2,14.0,431.0,458.0,67.50385928325085,116.00330633149704,132.76682602776543,0.4915607964512625,132.76682602776543
F,1.2,-2,14.25,431.25,458.0,68.46243031524668,117.56423144202651,134.6574564258471,0.4915808442219653,134.6574564258471
F,1.2,-2,14.5,431.5,458.0,69.42100134724251,119.12515655255595,136.54808682392877,0.4916003368340337,136.54808682392877
F,1.2,-2,14.75,431.75,458.0,70.37957237923834,120.68608166308539,138.43871722201044,0.4916192970325453,138.43871722201044
F,1.2,-2,15.0,432.0,458.0,71.33814341123417,122.24700677361486,140.3293476200921,0.49163774633681756,140.3293476200921
F,1.2,-2,15.25,432.25,458.0,71.91092220149517,123.14928447674416,141.36158930630594,0.49129800708679977,141.36158930630594
F,1.2,-2,15.5,432.5,458.0,72.48370099175617,124.05156217987349,142.39383099251978,0.49096319351388285,142.39383099251978
F,1.2,-2,15.75,432.75,458.0,73.05647978201716,124.95383988300281,143.42607267873362,0.4906331992673355,143.42607267873362
F,1.2,-2,16.0,433.0,458.0,73.62925857227816,125.85611758613211,144.45831436494746,0.4903079210361867,144.45831436494746
F,1.2,-2,16.25,433.25,458.0,74.00042864366574,126.32754529238846,144.95825148333918,0.48950523418688585,144.95825148333918
F,1.2,-2,16.5,433.5,458.0,74.37159871505331,126.7989729986448,145.4581886017309,0.4887080649774549,145.4581886017309
F,1.2,-2,16.75,433.75,458.0,74.74276878644088,127.27040070490114,145.95812572012264,0.48791635671068084,145.95812572012264
F,1.2,-2,17.0,434.0,458.0,75.11393885782846,127.74182841115748,146.45806283851437,0.48713005346349836,146.45806283851437
F,1.2,-2,17.25,434.25,458.0,75.31372293553184,127.95798641132325,146.67776833293635,0.4865362093280484,146.67776833293635
F,1.2,-2,17.5,434.5,458.0,75.51350701323521,128.174144411489,146.89747382735834,0.4859441415447166,146.89747382735834
F,1.2,-2,17.75,434.75,458.0,75.71329109093858,128.39030241165474,147.1171793217803,0.4853538421550648,147.1171793217803
F,1.2,-2,18.0,435.0,458.0,75.91307516864197,128.6064604118205,147.33688481620229,0.48476530324812467,147.33688481620229
F,1.2,-1,0.0,417.0,459.0,150.0848148648679,198.01717198102008,212.40542159513686,0.2934040301902342,212.40542159513686
F,1.2,-1,0.25,417.25,459.0,149.81386565982774,197.9078038491702,212.4192552231367,0.29472558642362656,212.4192552231367
F,1.2,-1,0.5,417.5,459.0,149.5429164547876,197.7984357173203,212.43308885113652,0.2960469705377184,212.43308885113652
F,1.2,-1,0.75,417.75,459.0,149.27196724974743,197.6890675854704,212.4469224791364,0.2973681825661331,212.4469224791364
F,1.2,-1,1.0,418.0,459.0,149.00101804470728,197.57969945362052,212.4607561071362,0.2986892225424845,212.4607561071362
F,1.2,-1,1.25,418.25,459.0,148.5556014531823,197.20908982343786,212.0832468304279,0.2995410826958878,212.0832468304279
F,1.2,-1,1.5,418.5,459.0,148.1101848616573,196.8384801932552,211.70573755371956,0.3003959808879772,211.70573755371956
F,1.2,-1,1.75,418.75,459.0,147.6647682701323,196.46787056307255,211.32822827701125,0.30125393339988743,211.32822827701125
F,1.2,-1,2.0,419.0,459.0,147.21935167860732,196.0972609328899,210.9507190003029,0.30211495662929727,210.9507190003029
F,1.2,-1,2.25,419.25,459.0,146.72005350912204,195.68154032104206,210.5020091122404,0.3029992724160157,210.5020091122404
F,1.2,-1,2.5,419.5,459.0,146.22075533963675,195.26581970919426,210.0532992241779,0.3038873663032367,210.0532992241779
F,1.2,-1,2.75,419.75,459.0,145.72145717015147,194.8500990973464,209.60458933611537,0.3047792625548046,209.60458933611537
F,1.2,-1,3.0,420.0,459.0,145.22215900066618,194.4343784854986,209.15587944805287,0.3056749856427805,209.15587944805287
F,1.2,-1,3.25,420.25,459.0,143.376832804522,193.3173333088935,208.35218856330198,0.3118534833102511,208.35218856330198
F,1.2,-1,3.5,420.5,459.0,141.53150660837778,192.20028813228842,207.54849767855114,0.31807983102060206,207.54849767855114
F,1.2,-1,3.75,420.75,459.0,139.68618041223357,191.08324295568332,206.74480679380025,0.3243545868044391,206.74480679380025
F,1.2,-1,4.0,421.0,459.0,137.84085421608938,189.96619777907824,205.9411159090494,0.33067831740328824,205.9411159090494
F,1.2,-1,4.25,421.25,459.0,134.29712118644701,187.78259757124357,204.43572990126955,0.34308390587445436,204.43572990126955
F,1.2,-1,4.5,421.5,459.0,130.75338815680465,185.59899736340887,202.9303438934897,0.3556735496125111,202.9303438934897
F,1.2,-1,4.75,421.75,459.0,127.20965512716226,183.4153971555742,201.42495788570986,0.36845137532886046,201.42495788570986
F,1.2,-1,5.0,422.0,459.0,123.6659220975199,181.2317969477395,199.91957187793003,0.3814216340307604,199.91957187793003
F,1.2,-1,5.25,422.25,459.0,120.03641520624015,178.7584077899254,198.02674503083298,0.39383735672900977,198.02674503083298
F,1.2,-1,5.5,422.5,459.0,116.40690831496042,176.2850186321113,196.13391818373594,0.4064927199082833,196.13391818373594
F,1.2,-1,5.75,422.75,459.0,112.77740142368069,173.8116294742972,194.24109133663893,0.4193947292634062,194.24109133663893
F,1.2,-1,6.0,423.0,459.0,109.14789453240095,171.3382403164831,192.3482644895419,0.4325506662508234,192.3482644895419
F,1.2,-1,6.25,423.25,459.0,106.94074885661495,169.50138820381892,190.7564948176808,0.43938606672959873,190.7564948176808
F,1.2,-1,6.5,423.5,459.0,104.73360318082894,167.6645360911547,189.1647251458197,0.44633650327726854,189.1647251458197
F,1.2,-1,6.75,423.75,459.0,102.52645750504294,165.82768397849048,187.5729554739586,0.4534049045291231,187.5729554739586
F,1.2,-1,7.0,424.0,459.0,100.31931182925693,163.9908318658263,185.98118580209749,0.46059429938248336,185.98118580209749
F,1.2,-1,7.25,424.25,459.0,99.16042521930518,162.5400211450185,184.5996976404363,0.4628353865863308,184.5996976404363
F,1.2,-1,7.5,424.5,459.0,98.00153860935345,161.08921042421073,183.21820947877507,0.4651102699445033,183.21820947877507
F,1.2,-1,7.75,424.75,459.0,96.84265199940172,159.63839970340297,181.83672131711387,0.46741971974674396,181.83672131711387
F,1.2,-1,8.0,425.0,459.0,95.68376538944997,158.18758898259517,180.45523315545267,0.46976452987083256,180.45523315545267
F,1.2,-1,8.25,425.25,459.0,94.35937761266946,156.00070337854166,178.1084804798929,0.4702140102569573,178.1084804798929
