target_id,profile,sigma_px,parallel_offset_px,distance_px,red,green,blue,value
189,lower-right,0,1,4.75,94.25000000000006,158.25000000000006,185.30000000000007,185.30000000000007
189,lower-right,0,1,5.0,95.50000000000006,159.50000000000006,186.80000000000007,186.80000000000007
189,lower-right,0,1,5.25,96.75000000000006,160.75000000000006,188.30000000000007,188.30000000000007
189,lower-right,0,1,5.5,98.00000000000006,162.00000000000006,189.80000000000007,189.80000000000007
189,lower-right,0,1,5.75,98.74999999999994,162.74999999999994,190.69999999999993,190.69999999999993
189,lower-right,0,1,6.0,97.49999999999994,161.49999999999994,189.19999999999993,189.19999999999993
189,lower-right,0,1,6.25,96.24999999999994,160.24999999999994,187.69999999999993,187.69999999999993
189,lower-right,0,1,6.5,94.99999999999994,158.99999999999994,186.19999999999993,186.19999999999993
189,lower-right,0,1,6.75,93.89999999999998,157.95,184.69999999999993,184.69999999999993
189,lower-right,0,1,7.0,93.39999999999998,157.7,183.19999999999993,183.19999999999993
189,lower-right,0,2,-7.0,81.10000000000008,137.4000000000001,153.60000000000014,153.60000000000014
189,lower-right,0,2,-6.75,82.85000000000008,139.4000000000001,156.60000000000014,156.60000000000014
189,lower-right,0,2,-6.5,84.60000000000008,141.4000000000001,159.60000000000014,159.60000000000014
189,lower-right,0,2,-6.25,86.05000000000001,143.05,162.05,162.05
189,lower-right,0,2,-6.0,86.30000000000001,143.3,162.3,162.3
189,lower-right,0,2,-5.75,86.55000000000001,143.55,162.55,162.55
189,lower-right,0,2,-5.5,86.80000000000001,143.8,162.8,162.8
189,lower-right,0,2,-5.25,86.84999999999997,143.84999999999997,162.84999999999997,162.84999999999997
189,lower-right,0,2,-5.0,86.09999999999997,143.09999999999997,162.09999999999997,162.09999999999997
189,lower-right,0,2,-4.75,85.34999999999997,142.34999999999997,161.34999999999997,161.34999999999997
189,lower-right,0,2,-4.5,84.59999999999997,141.59999999999997,160.59999999999997,160.59999999999997
189,lower-right,0,2,-4.25,83.59999999999991,140.5999999999999,159.5999999999999,159.5999999999999
189,lower-right,0,2,-4.0,81.59999999999991,138.5999999999999,157.5999999999999,157.5999999999999
189,lower-right,0,2,-3.75,79.59999999999991,136.5999999999999,155.5999999999999,155.5999999999999
189,lower-right,0,2,-3.5,77.59999999999991,134.5999999999999,153.5999999999999,153.5999999999999
189,lower-right,0,2,-3.25,75.84999999999997,132.84999999999997,151.84999999999997,151.84999999999997
189,lower-right,0,2,-3.0,75.09999999999997,132.09999999999997,151.09999999999997,151.09999999999997
189,lower-right,0,2,-2.75,74.34999999999997,131.34999999999997,150.34999999999997,150.34999999999997
189,lower-right,0,2,-2.5,73.59999999999997,130.59999999999997,149.59999999999997,149.59999999999997
189,lower-right,0,2,-2.25,73.25000000000006,130.35000000000008,149.30000000000007,149.30000000000007
189,lower-right,0,2,-2.0,74.50000000000006,132.10000000000008,150.80000000000007,150.80000000000007
189,lower-right,0,2,-1.75,75.75000000000006,133.85000000000008,152.30000000000007,152.30000000000007
189,lower-right,0,2,-1.5,77.00000000000006,135.60000000000008,153.80000000000007,153.80000000000007
189,lower-right,0,2,-1.25,78.40000000000009,137.4000000000001,155.4000000000001,155.4000000000001
189,lower-right,0,2,-1.0,80.40000000000009,139.4000000000001,157.4000000000001,157.4000000000001
189,lower-right,0,2,-0.75,82.40000000000009,141.4000000000001,159.4000000000001,159.4000000000001
189,lower-right,0,2,-0.5,84.40000000000009,143.4000000000001,161.4000000000001,161.4000000000001
189,lower-right,0,2,-0.25,86.20000000000005,145.20000000000005,163.20000000000005,163.20000000000005
189,lower-right,0,2,0.0,87.20000000000005,146.20000000000005,164.20000000000005,164.20000000000005
189,lower-right,0,2,0.25,88.20000000000005,147.20000000000005,165.20000000000005,165.20000000000005
189,lower-right,0,2,0.5,89.20000000000005,148.20000000000005,166.20000000000005,166.20000000000005
189,lower-right,0,2,0.75,89.44999999999987,149.60000000000014,167.30000000000007,167.30000000000007
189,lower-right,0,2,1.0,86.69999999999987,152.60000000000014,168.80000000000007,168.80000000000007
189,lower-right,0,2,1.25,83.94999999999987,155.60000000000014,170.30000000000007,170.30000000000007
189,lower-right,0,2,1.5,81.19999999999987,158.60000000000014,171.80000000000007,171.80000000000007
189,lower-right,0,2,1.75,79.4500000000001,160.69999999999993,172.95,172.95
189,lower-right,0,2,2.0,81.7000000000001,159.19999999999993,172.7,172.7
189,lower-right,0,2,2.25,83.9500000000001,157.69999999999993,172.45,172.45
189,lower-right,0,2,2.5,86.2000000000001,156.19999999999993,172.2,172.2
189,lower-right,0,2,2.75,88.50000000000011,154.74999999999994,172.10000000000002,172.10000000000002
189,lower-right,0,2,3.0,91.00000000000011,153.49999999999994,172.60000000000002,172.60000000000002
189,lower-right,0,2,3.25,93.50000000000011,152.24999999999994,173.10000000000002,173.10000000000002
189,lower-right,0,2,3.5,96.00000000000011,150.99999999999994,173.60000000000002,173.60000000000002
189,lower-right,0,2,3.75,98.0,149.89999999999998,174.05,174.05
189,lower-right,0,2,4.0,98.0,149.39999999999998,174.3,174.3
189,lower-right,0,2,4.25,98.0,148.89999999999998,174.55,174.55
189,lower-right,0,2,4.5,98.0,148.39999999999998,174.8,174.8
189,lower-right,0,2,4.75,97.89999999999998,148.10000000000002,175.05,175.05
189,lower-right,0,2,5.0,97.39999999999998,148.60000000000002,175.3,175.3
189,lower-right,0,2,5.25,96.89999999999998,149.10000000000002,175.55,175.55
189,lower-right,0,2,5.5,96.39999999999998,149.60000000000002,175.8,175.8
189,lower-right,0,2,5.75,96.0,150.20000000000005,176.0,176.0
189,lower-right,0,2,6.0,96.0,151.20000000000005,176.0,176.0
189,lower-right,0,2,6.25,96.0,152.20000000000005,176.0,176.0
189,lower-right,0,2,6.5,96.0,153.20000000000005,176.0,176.0
189,lower-right,0,2,6.75,96.25000000000006,153.95,175.89999999999998,175.89999999999998
189,lower-right,0,2,7.0,97.50000000000006,153.7,175.39999999999998,175.39999999999998
189,lower-right,0.8,-2,-7.0,66.3159217530047,112.7399952183518,129.63055657116973,129.63055657116973
189,lower-right,0.8,-2,-6.75,66.10033185734983,112.8692075245767,130.11006766104165,130.11006766104165
189,lower-right,0.8,-2,-6.5,65.88474196169494,112.9984198308016,130.58957875091352,130.58957875091352
189,lower-right,0.8,-2,-6.25,65.80019374746739,113.28007384169662,131.19444891942499,131.19444891942499
189,lower-right,0.8,-2,-6.0,66.23981225894897,114.17149467127197,132.30075540249453,132.30075540249453
189,lower-right,0.8,-2,-5.75,66.67943077043056,115.06291550084732,133.40706188556408,133.40706188556408
189,lower-right,0.8,-2,-5.5,67.11904928191214,115.95433633042268,134.5133683686336,134.5133683686336
189,lower-right,0.8,-2,-5.25,67.58433333486111,116.90740353487995,135.65485323110875,135.65485323110875
189,lower-right,0.8,-2,-5.0,68.1522795536796,118.10705623886489,136.93705161120627,136.93705161120627
189,lower-right,0.8,-2,-4.75,68.7202257724981,119.30670894284984,138.21924999130383,138.21924999130383
189,lower-right,0.8,-2,-4.5,69.28817199131659,120.50636164683476,139.50144837140135,139.50144837140135
189,lower-right,0.8,-2,-4.25,70.07528198728602,121.93605056707375,141.02510607924393,141.02510607924393
189,lower-right,0.8,-2,-4.0,71.73904709185891,124.28588435232857,143.51460109806635,143.51460109806635
189,lower-right,0.8,-2,-3.75,73.40281219643178,126.6357181375834,146.00409611688877,146.00409611688877
189,lower-right,0.8,-2,-3.5,75.06657730100466,128.98555192283823,148.4935911357112,148.4935911357112
189,lower-right,0.8,-2,-3.25,76.9337701077896,131.5303980005674,151.1736761227439,151.1736761227439
189,lower-right,0.8,-2,-3.0,79.6146737234225,134.85529324819362,154.61612098261747,154.61612098261747
189,lower-right,0.8,-2,-2.75,82.2955773390554,138.18018849581983,158.05856584249102,158.05856584249102
189,lower-right,0.8,-2,-2.5,84.97648095468828,141.50508374344605,161.50101070236457,161.50101070236457
189,lower-right,0.8,-2,-2.25,87.37014154144909,144.55109713218155,164.6646104252089,164.6646104252089
189,lower-right,0.8,-2,-2.0,88.61483001272177,146.4815830853545,166.71282959993647,166.71282959993647
189,lower-right,0.8,-2,-1.75,89.85951848399444,148.41206903852745,168.7610487746641,168.7610487746641
189,lower-right,0.8,-2,-1.5,91.1042069552671,150.34255499170038,170.8092679493917,170.8092679493917
189,lower-right,0.8,-2,-1.25,92.04512786399036,151.9118567657446,172.46950721619072,172.46950721619072
189,lower-right,0.8,-2,-1.0,91.77097852251626,152.03642182327428,172.57782685127592,172.57782685127592
189,lower-right,0.8,-2,-0.75,91.49682918104217,152.160986880804,172.6861464863611,172.6861464863611
189,lower-right,0.8,-2,-0.5,91.22267983956807,152.28555193833367,172.7944661214463,172.7944661214463
189,lower-right,0.8,-2,-0.25,91.04277809940842,152.3171752499514,172.75137886111574,172.75137886111574
189,lower-right,0.8,-2,0.0,91.23986676450642,151.97703157792128,172.10266401912244,172.10266401912244
189,lower-right,0.8,-2,0.25,91.4369554296044,151.63688790589117,171.45394917712918,171.45394917712918
189,lower-right,0.8,-2,0.5,91.63404409470238,151.2967442338611,170.80523433513588,170.80523433513588
189,lower-right,0.8,-2,0.75,92.21770873050048,150.6381383116249,169.8235973624579,169.8235973624579
189,lower-right,0.8,-2,1.0,94.34767724909854,148.70568338856475,167.51027186704147,167.51027186704147
189,lower-right,0.8,-2,1.25,96.4776457676966,146.77322846550456,165.19694637162502,165.19694637162502
189,lower-right,0.8,-2,1.5,98.60761428629468,144.84077354244437,162.8836208762086,162.8836208762086
189,lower-right,0.8,-2,1.75,101.3899314815028,142.0704622954867,159.87277285100947,159.87277285100947
189,lower-right,0.8,-2,2.0,106.78164338315045,135.94872575293994,154.07183470668036,154.07183470668036
189,lower-right,0.8,-2,2.25,112.1733552847981,129.82698921039318,148.2708965623513,148.2708965623513
189,lower-right,0.8,-2,2.5,117.56506718644577,123.70525266784642,142.46995841802223,142.46995841802223
189,lower-right,0.8,-2,2.75,123.14469709460343,116.9937183465033,136.02981183754721,136.02981183754721
189,lower-right,0.8,-2,3.0,129.47599902880086,107.92299290997539,127.03283151248922,129.47599902880086
189,lower-right,0.8,-2,3.25,135.80730096299828,98.85226747344748,118.0358511874312,135.80730096299828
189,lower-right,0.8,-2,3.5,142.13860289719568,89.78154203691957,109.03887086237322,142.13860289719568
189,lower-right,0.8,-2,3.75,148.03565028930265,80.96112553841607,99.98905637205479,148.03565028930265
189,lower-right,0.8,-2,4.0,152.19567951304828,73.14194479200984,90.72790522069475,152.19567951304828
189,lower-right,0.8,-2,4.25,156.3557087367939,65.32276404560359,81.46675406933473,156.3557087367939
189,lower-right,0.8,-2,4.5,160.51573796053952,57.50358329919736,72.20560291797469,160.51573796053952
189,lower-right,0.8,-2,4.75,164.24677998154633,50.43130199795485,63.538950228035155,164.24677998154633
189,lower-right,0.8,-2,5.0,166.26187319159834,46.34661847736636,57.25029138377691,166.26187319159834
189,lower-right,0.8,-2,5.25,168.27696640165036,42.26193495677788,50.961632539518675,168.27696640165036
189,lower-right,0.8,-2,5.5,170.29205961170237,38.177251436189394,44.672973695260424,170.29205961170237
189,lower-right,0.8,-2,5.75,172.1193821431569,34.57539250408379,39.10672403138568,172.1193821431569
189,lower-right,0.8,-2,6.0,173.19562196022173,32.904831925909164,36.43011108904412,173.19562196022173
189,lower-right,0.8,-2,6.25,174.27186177728655,31.23427134773454,33.75349814670254,174.27186177728655
189,lower-right,0.8,-2,6.5,175.3481015943514,29.56371076955992,31.076885204360977,175.3481015943514
189,lower-right,0.8,-2,6.75,176.32163439020917,28.004163678638456,28.731925257975337,176.32163439020917
189,lower-right,0.8,-2,7.0,176.88433910123896,26.888670536729496,27.713577295413064,176.88433910123896
189,lower-right,0.8,-1,-7.0,67.87737261752619,113.37486688852717,130.57207136610577,130.57207136610577
189,lower-right,0.8,-1,-6.75,69.66717456828954,116.44750022653453,133.86589717516802,133.86589717516802
189,lower-right,0.8,-1,-6.5,71.45697651905289,119.52013356454188,137.15972298423023,137.15972298423023
189,lower-right,0.8,-1,-6.25,73.17724403943228,122.4430364171448,140.27798057216995,140.27798057216995
189,lower-right,0.8,-1,-6.0,74.61937383827596,124.7670173281301,142.69396527561992,142.69396527561992
189,lower-right,0.8,-1,-5.75,76.06150363711964,127.09099823911538,145.10994997906988,145.10994997906988
189,lower-right,0.8,-1,-5.5,77.50363343596332,129.41497915010066,147.52593468251985,147.52593468251985
189,lower-right,0.8,-1,-5.25,78.68425195788225,131.4125165241243,149.6046820942394,149.6046820942394
189,lower-right,0.8,-1,-5.0,78.81882537210247,132.10427975030154,150.33448033903767,150.33448033903767
189,lower-right,0.8,-1,-4.75,78.95339878632268,132.79604297647882,151.06427858383591,151.06427858383591
189,lower-right,0.8,-1,-4.5,79.0879722005429,133.48780620265612,151.79407682863416,151.79407682863416
189,lower-right,0.8,-1,-4.25,79.19563496136175,134.1396993143703,152.50723990908358,152.50723990908358
189,lower-right,0.8,-1,-4.0,79.1956551085752,134.63211196823218,153.15386233213763,153.15386233213763
189,lower-right,0.8,-1,-3.75,79.19567525578864,135.12452462209407,153.80048475519166,153.80048475519166
189,lower-right,0.8,-1,-3.5,79.1956954030021,135.616937275956,154.4471071782457,154.4471071782457
189,lower-right,0.8,-1,-3.25,79.443463981406,136.3509268956831,155.33250337941982,155.33250337941982
189,lower-right,0.8,-1,-3.0,80.68222628457147,138.05122437887093,157.17299469307392,157.17299469307392
189,lower-right,0.8,-1,-2.75,81.92098858773693,139.7515218620587,159.01348600672802,159.01348600672802
189,lower-right,0.8,-1,-2.5,83.15975089090239,141.4518193452465,160.8539773203821,160.8539773203821
189,lower-right,0.8,-1,-2.25,84.40072554131314,143.16041342050113,162.68698800274473,162.68698800274473
189,lower-right,0.8,-1,-2.0,85.65054958070499,144.90219386402293,164.49007615994137,164.49007615994137
189,lower-right,0.8,-1,-1.75,86.90037362009684,146.6439743075448,166.293164317138,166.293164317138
189,lower-right,0.8,-1,-1.5,88.1501976594887,148.3857547510666,168.09625247433468,168.09625247433468
189,lower-right,0.8,-1,-1.25,89.20539529742906,149.9126745274445,169.7003496917929,169.7003496917929
189,lower-right,0.8,-1,-1.0,89.48208732956364,150.58015163524695,170.50848315029765,170.50848315029765
189,lower-right,0.8,-1,-0.75,89.75877936169823,151.24762874304938,171.3166166088024,171.3166166088024
189,lower-right,0.8,-1,-0.5,90.03547139383284,151.9151058508518,172.1247500673072,172.1247500673072
189,lower-right,0.8,-1,-0.25,90.2517839416274,152.44208925558922,172.88795973930488,172.88795973930488
189,lower-right,0.8,-1,0.0,90.22657855206202,152.4070978480667,173.47147426527434,173.47147426527434
189,lower-right,0.8,-1,0.25,90.20137316249664,152.3721064405442,174.05498879124383,174.05498879124383
189,lower-right,0.8,-1,0.5,90.17616777293125,152.33711503302172,174.6385033172133,174.6385033172133
189,lower-right,0.8,-1,0.75,90.30472556910827,152.24781987391947,175.2286127006923,175.2286127006923
189,lower-right,0.8,-1,1.0,91.04833610825474,151.9413097084984,175.84510151420946,175.84510151420946
189,lower-right,0.8,-1,1.25,91.79194664740123,151.6347995430773,176.4615903277266,176.4615903277266
189,lower-right,0.8,-1,1.5,92.53555718654769,151.32828937765623,177.07807914124376,177.07807914124376
189,lower-right,0.8,-1,1.75,93.55885186620716,151.02111411293842,177.3702326883083,177.3702326883083
189,lower-right,0.8,-1,2.0,95.70088310791832,150.71127845103382,176.3650451695628,176.3650451695628
189,lower-right,0.8,-1,2.25,97.84291434962947,150.40144278912925,175.35985765081728,175.35985765081728
189,lower-right,0.8,-1,2.5,99.98494559134062,150.09160712722462,174.35467013207173,174.35467013207173
189,lower-right,0.8,-1,2.75,102.15159020174579,149.36847800471787,172.74254993980824,172.74254993980824
189,lower-right,0.8,-1,3.0,104.41668828692715,146.99217503980285,168.70269905347365,168.70269905347365
189,lower-right,0.8,-1,3.25,106.68178637210849,144.61587207488785,164.66284816713903,164.66284816713903
189,lower-right,0.8,-1,3.5,108.94688445728984,142.23956910997285,160.62299728080444,160.62299728080444
189,lower-right,0.8,-1,3.75,111.14943301083717,139.39386843303967,156.15019451911598,156.15019451911598
189,lower-right,0.8,-1,4.0,113.10178343784844,134.67057690803438,149.94558425601264,149.94558425601264
189,lower-right,0.8,-1,4.25,115.05413386485972,129.94728538302905,143.7409739929093,143.7409739929093
